2025.03.20,17:45,3039.392,3041.872,3038.513,3041.654,1448
2025.03.20,18:00,3041.635,3045.165,3040.996,3045.072,1912
2025.03.20,18:15,3045.103,3045.382,3042.917,3044.565,1577
2025.03.20,18:30,3044.621,3044.648,3040.929,3042.480,1525
2025.03.20,18:45,3042.470,3044.964,3042.346,3043.459,1396
2025.03.20,19:00,3043.451,3044.572,3043.172,3044.079,1560
2025.03.20,19:15,3044.042,3045.773,3043.498,3045.021,1496
2025.03.20,19:30,3044.986,3045.878,3044.452,3045.370,1495
2025.03.20,19:45,3045.411,3046.094,3044.587,3044.587,1771
2025.03.20,20:00,3044.561,3045.769,3044.561,3045.298,875
2025.03.20,20:15,3045.295,3045.325,3044.218,3044.752,652
2025.03.20,20:30,3044.769,3045.802,3044.585,3045.199,765
2025.03.20,20:45,3045.163,3045.231,3044.283,3044.628,559
2025.03.20,22:01,3044.988,3045.030,3044.094,3044.273,601
2025.03.20,22:16,3044.299,3044.932,3043.622,3044.437,443
2025.03.20,22:31,3044.442,3044.494,3043.802,3043.823,317
2025.03.20,22:46,3043.821,3046.058,3043.517,3045.579,521
2025.03.20,23:01,3045.618,3046.039,3044.934,3045.812,549
2025.03.20,23:16,3045.787,3045.947,3044.476,3044.525,462
2025.03.20,23:31,3044.497,3045.541,3044.424,3045.367,596
2025.03.20,23:46,3045.387,3046.598,3045.126,3046.409,685
2025.03.21,00:00,3046.335,3047.435,3044.450,3044.560,1062
2025.03.21,00:15,3044.557,3044.598,3042.269,3043.772,1022
2025.03.21,00:30,3043.804,3044.754,3042.739,3043.649,968
2025.03.21,00:45,3043.654,3043.810,3042.534,3042.763,1118
2025.03.21,01:00,3042.826,3044.577,3041.905,3042.648,2005
2025.03.21,01:15,3042.689,3043.921,3040.762,3042.095,1416
2025.03.21,01:30,3042.128,3043.304,3038.691,3038.691,1742
2025.03.21,01:45,3038.715,3039.060,3035.901,3035.921,2594
2025.03.21,02:00,3035.896,3037.043,3034.724,3035.513,2171
2025.03.21,02:15,3035.469,3035.736,3034.180,3035.039,1670
2025.03.21,02:30,3034.992,3035.339,3033.788,3034.469,1914
2025.03.21,02:45,3034.478,3035.811,3033.851,3034.744,1708
2025.03.21,03:00,3034.702,3034.709,3031.159,3031.749,1897
2025.03.21,03:15,3031.710,3032.314,3030.329,3030.645,1616
2025.03.21,03:30,3030.647,3031.812,3029.974,3030.859,1316
2025.03.21,03:45,3030.858,3032.764,3030.268,3030.585,1409
2025.03.21,04:00,3030.539,3032.018,3029.176,3031.344,1435
2025.03.21,04:15,3031.340,3031.606,3029.906,3030.644,1138
2025.03.21,04:30,3030.619,3031.668,3030.181,3031.484,1158
2025.03.21,04:45,3031.476,3031.884,3027.857,3029.863,1402
2025.03.21,05:00,3029.842,3030.426,3027.122,3027.469,1107
2025.03.21,05:15,3027.466,3028.165,3026.635,3027.112,1183
2025.03.21,05:30,3027.151,3027.696,3021.553,3024.989,2983
2025.03.21,05:45,3024.946,3029.380,3024.016,3028.048,2906
2025.03.21,06:00,3028.086,3032.660,3027.451,3031.006,2453
2025.03.21,06:15,3031.054,3032.004,3030.528,3031.375,1555
2025.03.21,06:30,3031.339,3033.983,3031.142,3032.391,1763
2025.03.21,06:45,3032.440,3032.585,3028.120,3029.840,2297
2025.03.21,07:00,3029.766,3032.413,3028.079,3031.453,1612
2025.03.21,07:15,3031.481,3032.401,3029.632,3032.118,1708
2025.03.21,07:30,3032.119,3033.460,3030.093,3031.158,1629
2025.03.21,07:45,3031.120,3031.995,3029.523,3031.927,1561
2025.03.21,08:00,3032.025,3034.767,3029.543,3030.121,2076
2025.03.21,08:15,3030.127,3030.196,3027.049,3028.851,2123
2025.03.21,08:30,3028.876,3033.739,3028.135,3033.424,1966
2025.03.21,08:45,3033.400,3034.475,3032.409,3032.974,1586
2025.03.21,09:00,3032.907,3033.162,3027.843,3030.087,1971
2025.03.21,09:15,3030.113,3031.419,3029.163,3030.607,1760
2025.03.21,09:30,3030.679,3030.940,3028.445,3028.973,1644
2025.03.21,09:45,3028.948,3030.325,3028.383,3029.650,1500
2025.03.21,10:00,3029.677,3033.438,3029.635,3032.764,1697
2025.03.21,10:15,3032.733,3033.298,3031.901,3032.132,1371
2025.03.21,10:30,3032.092,3032.911,3030.497,3032.154,1424
2025.03.21,10:45,3032.081,3033.486,3030.846,3030.852,1600
2025.03.21,11:00,3030.816,3032.178,3028.888,3032.124,1651
2025.03.21,11:15,3032.162,3032.346,3030.042,3031.448,1455
2025.03.21,11:30,3031.485,3034.954,3030.064,3034.933,1850
2025.03.21,11:45,3034.896,3037.694,3032.755,3034.332,2331
2025.03.21,12:00,3034.311,3038.045,3034.066,3035.537,2719
2025.03.21,12:15,3035.504,3036.187,3033.840,3035.199,2299
2025.03.21,12:30,3035.156,3036.021,3033.473,3034.791,2034
2025.03.21,12:45,3034.795,3038.128,3033.823,3034.020,2928
2025.03.21,13:00,3033.976,3036.851,3033.085,3035.816,2680
2025.03.21,13:15,3035.844,3036.439,3029.525,3029.912,3503
2025.03.21,13:30,3029.861,3029.994,3013.498,3014.830,11588
2025.03.21,13:45,3014.767,3016.514,3004.170,3006.615,10304
2025.03.21,14:00,3006.583,3007.389,2999.385,3003.808,9639
2025.03.21,14:15,3003.783,3009.517,3000.304,3008.123,7328
2025.03.21,14:30,3008.063,3011.038,3005.467,3009.554,5576
2025.03.21,14:45,3009.598,3016.718,3009.546,3015.712,4825
2025.03.21,15:00,3015.918,3017.888,3013.498,3013.864,3388
2025.03.21,15:15,3013.883,3017.001,3012.860,3014.061,3099
2025.03.21,15:30,3014.037,3014.378,3009.990,3013.256,3309
2025.03.21,15:45,3013.224,3014.080,3010.623,3011.072,2924
2025.03.21,16:00,3011.037,3015.512,3010.660,3014.082,3805
2025.03.21,16:15,3014.053,3016.173,3012.925,3014.810,2398
2025.03.21,16:30,3014.728,3017.040,3013.049,3013.507,2013
2025.03.21,16:45,3013.542,3016.363,3013.417,3015.165,1826
2025.03.21,17:00,3015.184,3017.829,3014.602,3016.921,1816
2025.03.21,17:15,3016.869,3018.224,3014.827,3015.501,2036
2025.03.21,17:30,3015.533,3016.055,3014.880,3015.063,1353
2025.03.21,17:45,3014.966,3015.992,3012.845,3013.714,1833
2025.03.21,18:00,3013.744,3015.967,3013.474,3015.566,1488
2025.03.21,18:15,3015.590,3019.510,3015.186,3018.968,1728
2025.03.21,18:30,3018.930,3021.588,3018.870,3020.501,1453
2025.03.21,18:45,3020.545,3021.356,3017.286,3017.431,1669
2025.03.21,19:00,3017.407,3021.306,3015.931,3020.903,1913
2025.03.21,19:15,3020.897,3022.049,3019.821,3020.525,1594
2025.03.21,19:30,3020.605,3021.494,3019.780,3020.559,1590
2025.03.21,19:45,3020.494,3020.890,3019.556,3020.001,1687
2025.03.21,20:00,3020.037,3021.456,3019.974,3021.148,879
2025.03.21,20:15,3021.124,3023.249,3020.947,3023.042,845
2025.03.21,20:30,3023.124,3024.110,3022.850,3023.153,795
2025.03.21,20:45,3023.131,3024.274,3022.612,3023.493,1251
